"","SHOW","SEASON","show_season","Lead","LeadFullName","LeadHometown","LeadHomeState","LeadRace","AgeLead","CONTESTANTID","FullName","AgeCon","Occupation","Hometown","HomeState","EliminationWeek","seasontotalweeks","firstimpressionrose","firstweekdates","Winner","BLACK"
"280","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_MICHELLE_P","Michelle P.",28,"Administrative assistant","Syracuse, New York","NewYork","2",8,"No","D8",0,0
"281","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_NOELLE_D","Noelle Drake",26,"Photographer","Loveland, Colorado","Colorado","6",8,"No","D8",0,0
"282","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_REBECCA_L","Rebecca",30,"Attorney","Alamo, California","California","1",8,"No","No Date",0,0
"283","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_ROBIN_C","Robin Canfield",22,"Advertising coordinator","Holland, Michigan","Michigan","5",8,"No","D7",0,0
"284","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_SHAYNE_L","Shayne Lamas",22,"Actress","Malibu, California","California","winner",8,"No","D7",1,0
"285","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_KELLY_D","Kelly Duncan",25,"Medical sales rep.","Hollywood, California","California","4",8,"No","D7",0,0
"286","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_KRISTINE_H","Kristine Heffelfinger",33,"Personal trainer","Dillsburg, Pennsylvania","Pennsylvania","3",8,"No","D8",0,0
"287","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_LESLEY_G","Lesley Geyer",23,"Youth minister","Tampa, Florida","Florida","1",8,"No","No Date",0,0
"288","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_MARSHANA_R","Marshana Ritchie",27,"Fashion designer","Brooklyn, New York","NewYork","5",8,"No","D8",0,1
"289","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_MICHELE_R","Michele R.",33,"Interior designer","Laguna Niguel, California","California","1",8,"No","No Date",0,0
"290","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_AMANDA_R","Amanda Rantuccio",27,"Account Executive","Niceville, Florida","Florida","7",8,"Yes","D8",0,0
"291","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_AMY_R","Amy",22,"Nanny","Stockton, California","California","3",8,"No","D7",0,0
"292","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_ASHLEE_W","Ashlee Williss",22,"Singer-songwriter","Jacksonville Beach, Florida","Florida","4",8,"No","D8",0,0
"293","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_CARRI_P","Carri Perrier",25,"Church marketing rep.","Oklahoma City, Oklahoma","Oklahoma","2",8,"No","D7",0,0
"294","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_CHELSEA_W","Chelsea Wanstrath",25,"Pharmaceutical sales rep.","Durango, Colorado","Colorado","8",8,"No","D7",0,0
"295","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_STACEY_E","Stacey Elza",26,"Graduate student","Chicago, Illinois","Illinois","1",8,"No","No Date",0,0
"296","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_TAMARA_S","Tamara",23,"Cocktail waitress","Beverly Hills, California","California","1",8,"No","No Date",0,0
"297","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_TIFFANY_T","Tiffany",33,"Real estate marketing rep.","San Francisco, California","California","1",8,"No","No Date",0,0
"298","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_ERIN_S","Erin Storm",33,"Hot-dog vendor","Venice, California","California","3",8,"No","D7",0,0
"299","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_HOLLY_D","Holly Durst",24,"Children's book author","Suffield, Ohio","Ohio","4",8,"No","D8",0,0
"300","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_DENISE_H","Denise",30,"Attorney and former White House aide","Washington, D.C","D.C.","1",8,"No","No Date",0,0
"301","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_DEVON_A","Devon",24,"Makeup artist","Austin, Texas","Texas","1",8,"No","No Date",0,0
"302","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_AMANDA_P","Amanda Petterman",26,"Law student","LaFollette, Tennessee","Tennessee","1",8,"No","No Date",0,0
"303","Bachelor",12,"Bachelor-12","Matt","Matt Grant","London, England","England","White",27,"12_ERIN_H","Erin Harper",25,"Event planner","Seattle, Washington","Washington","2",8,"No","D8",0,0
"304","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_ANN_L","Ann Lueders",24,"Flight Attendant","Phoenix, Arizona","Arizona","1",8,"No","No Date",0,0
"305","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_JACKIE_H","Jackie Hickey",26,"Wedding Coordinator","Springfield, Massachusetts","Massachusetts","1",8,"No","No Date",0,0
"306","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_JILLIAN_H","Jillian Harris",29,"Interior Designer","Peace River, Alberta","Alberta","7",8,"No","D1",0,0
"307","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_EMILY_H","Emily",23,"Casino Marketing Rep.","Seattle, Washington","Washington","1",8,"No","No Date",0,0
"308","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_ERICA_D","Erica DeSimone",25,"Account Executive","Monroe, Connecticut","Connecticut","3",8,"No","D8",0,0
"309","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_MEGAN_P","Megan Parris",25,"Single Mother and Lacrosse Coach","Sewickley, Pennsylvania","Pennsylvania","4",8,"No","No Date",0,0
"310","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_MELISSA_R","Melissa Rycroft",25,"Sales Representative","Dallas, Texas","Texas","winner",8,"No","D1",1,0
"311","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_MOLLY_M","Molly Malaney",24,"Department Store Buyer","Brookfield, Wisconsin","Wisconsin","8",8,"No","D8",0,0
"312","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_DOMINIQUE_C","Dominique Carta",26,"Medical Sales Rep.","Mt. Carmel, Pennsylvania","Pennsylvania","1",8,"No","No Date",0,0
"313","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_NATALIE_G","Natalie Getz",27,"Human Resources Recruiter","Morton, Illinois","Illinois","3",8,"No","D8",0,0
"314","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_NICOLE_M","Nicole Mah",25,"Menswear Buyer","Calgary, Alberta","Alberta","1",8,"No","No Date",0,0
"315","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_NIKKI_K","Nicole ""Nikki"" Kaapke",29,"Administrative Assistant","Blue Island, Illinois","Illinois","4",8,"Yes","D8",0,0
"316","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_RAQUEL_M","Raquel Medeiros",27,"Medical Student","Recife, Pernambuco, Brazil","Pernambuco","2",8,"No","No Date",0,0
"317","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_RENEE_S","Renee Simlak",36,"Jewelry Designer","Southfield, Michigan","Michigan","1",8,"No","No Date",0,0
"318","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_JULIE_D","Julie Dermotta",26,"Teacher","Columbus, Ohio","Ohio","1",8,"No","No Date",0,0
"319","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_KARI_F","Kari Fajen",27,"Account Executive","Lee's Summit, Missouri","Missouri","3",8,"No","D8",0,0
"320","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_LAUREN_W","Lauren Wanger",27,"Teacher","Marlboro, New Jersey","NewJersey","4",8,"No","D8",0,0
"321","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_LISA_G","Lisa Gonzalez",28,"Public Relations Associate","Boise, Idaho","Idaho","2",8,"No","No Date",0,0
"322","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_STEPHANIE_H","Stephanie Hogan",34,"Single Mother & Medical Marketing Rep.","Huntsville, Alabama","Alabama","5",8,"No","No Date",0,0
"323","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_TREASURE_M","Treasure Morgan",28,"Single Mother and Nurse Practitioner","Salt Lake City, Utah","Utah","1",8,"No","No Date",0,0
"324","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_SHARON_S","Sharon Staebell",32,"Teacher","Batavia, New York","NewYork","2",8,"No","D8",0,0
"325","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_NAOMI_C","Naomi Rose Crespo",24,"Flight Attendant","Carlsbad, California","California","6",8,"No","D8",0,0
"326","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_STACIA_M","Stacia Mann",24,"Single Mother & Charity Accountant","Orem, Utah","Utah","1",8,"No","No Date",0,0
"327","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_SHANNON_B","Shannon Bair",29,"Dental Hygienist","Marshall, Missouri","Missouri","4",8,"No","No Date",0,0
"328","Bachelor",13,"Bachelor-13","Jason","Jason Mesnick","Cleveland, Ohio","Ohio","White",32,"13_SHELBY_G","Shelby",23,"Account Executive","Stockton, California","California","1",8,"No","No Date",0,0
"329","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_ASHLEY_E","Ashley Elmore",29,"Teacher","Pittsburgh, Pennsylvania","Pennsylvania","4",8,"No","D5",0,0
"330","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_CAITLYN_M","Caitlyn McCabe",24,"Spokesmodel","Winfield, Illinois","Illinois","2",8,"No","No Date",0,0
"331","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_ASHLEIGH_H","Ashleigh Hunt",25,"Account Manager","North Potomac, Maryland","Maryland","6",8,"No","D6",0,0
"332","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_EMILY_H","Emily Harkins",23,"Fitness Model","West Chester, Ohio","Ohio","4",8,"No","No Date",0,0
"333","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_GIA_A","Gia Allemand",26,"Swimsuit Model","New York, New York","NewYork","1",8,"No","D6",0,0
"334","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_CHANNY_C","Channy Choch",29,"Mortgage Loan Officer","Santa Rosa, California","California","1",8,"No","No Date",0,0
"335","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_ALI_F","Ali Fedotowsky",25,"Advertising Account Manager","Williamstown, Massachusetts","Massachusetts","winner",8,"No","D1",0,0
"336","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_JESSIE_S","Jessie Sulidis",25,"Cosmetic Sales Manager","Oakville, Ontario","Ontario","7",8,"No","D5",0,0
"337","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_KATHRYN_S","Kathryn Sherlock",25,"Corporate Flight Attendant","Lexington, Kentucky","Kentucky","4",8,"No","D5",0,0
"338","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_KIMBERLY_S","Kimberly Sullivan",24,"NBA Dancer","Norman, Oklahoma","Oklahoma","4",8,"No","No Date",0,0
"339","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_KIRSTEN_P","Kirsten Pittman",25,"Waitress","Aurora, Colorado","Colorado","1",8,"No","No Date",0,0
"340","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_CORRIE_A","Christina McCasland",25,"Restaurant Manager","San Diego, California","California","1",8,"No","D6",0,0
"341","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_CRISTINA_M","Corrie Adamson",23,"Wardrobe Consultant","Kissimmee, Florida","Florida","2",8,"No","D6",0,0
"342","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_ELIZABETH_KI","Elizabeth Kitt (NE)",29,"Nanny","Imperial, Nebraska","Nebraska","5",8,"No","D5",0,0
"343","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_ELIZABETH_KR","Elizabeth Kreft (D.C.)",29,"Captain, Air National Guard","Union, Kentucky","Kentucky","3",8,"No","No Date",0,0
"344","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_ELLA_N","Ella Nolan",30,"Hair Stylist","La Follette, Tennessee","Tennessee","1",8,"No","No Date",0,0
"345","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_TIANA_K","Tiana Kruzel",31,"Medical Technician","Calgary, Alberta","Alberta","1",8,"No","No Date",0,0
"346","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_VALISHIA_S","Valishia Savage",32,"Homemaker","San Bernardino, California","California","3",8,"No","D6",0,0
"347","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_VIENNA_G","Vienna Girardi",23,"Marketing Representative","Geneva, Florida","Florida","winner",8,"No","D5",1,0
"348","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_SHEILA_L","Sheila Marie Lidner",25,"Commercial Pilot","Scottsdale, Arizona","Arizona","1",8,"No","No Date",0,0
"349","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_LEX_M","Alexa (Lex) McAllister",25,"Entrepreneur","Galloway, Ohio","Ohio","1",8,"No","No Date",0,0
"350","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_MICHELLE K","Michelle Kujawa",26,"Office Manager","Anaheim, California","California","3",8,"No","No Date",0,0
"351","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_ROZLYN_P","Rozlyn Papa",28,"Model/Make-Up Artist","Richmond, Virginia","Virginia","2",8,"No","D6",0,0
"352","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_STEPHANIE_M","Stephanie Mueller",24,"Dance Teacher","Morris, Illinois","Illinois","1",8,"No","No Date",0,0
"353","Bachelor",14,"Bachelor-14","Jake","Jake Pavelka","Dallas, Texas","Texas","White",31,"14_TENLEY_M","Tenley Molzahn",25,"College Admissions","Newberg, Oregon","Oregon","8",8,"Yes","No Date",0,0
"354","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_ALLI_T","Alli Travis",24,"Apparel merchant","Columbus, Ohio","Ohio","6",10,"No","D15",0,0
"355","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_LISA_P","Lisa P.",27,"Sales Consultant","Dix Hills, New York","NewYork","1",10,"No","No Date",0,0
"356","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_MARISSA_M","Marissa May",26,"Sports Publicist","Mesa, Arizona","Arizona","5",10,"No","D15",0,0
"357","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_MEGHAN_M","Meghan Merritt",30,"Fashion Marketer","Princeton, New Jersey","NewJersey","4",10,"No","D15",0,0
"358","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_MELISSA_S","Melissa Schreiber",32,"Waitress","Westport, Connecticut","Connecticut","2",10,"No","D15",0,0
"359","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_MADISON_G","Madison Garton",25,"Model","Vail, Colorado","Colorado","3",10,"No","D15",0,0
"360","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_KIMBERLY_C","Kimberly Coon",27,"Marketing Coordinator","Orlando, Florida","Florida","3",10,"No","D15",0,0
"361","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_LACEY_G","Lacey Garbelman",27,"Insurance agent","Tampa, Florida","Florida","1",10,"No","No Date",0,0
"362","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_LAUREN_M","Lauren Moore",26,"High School Teacher","Culpeper, Virginia","Virginia","1",10,"No","No Date",0,0
"363","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_LINDSAY_H","Lindsay Hill",25,"First grade teacher","Plano, Texas","Texas","4",10,"No","No Date",0,0
"364","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_LISA_M","Lisa Morrisey",24,"Marketing Coordinator","Ottawa, Kansas","Kansas","5",10,"No","D15",0,0
"365","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_BRITNEE_X","Britnee",25,"Paralegal","Holland, Pennsylvania","Pennsylvania","1",10,"No","No Date",0,0
"366","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_BRITT_B","Britt Billmaier",25,"Food writer","Woodinville, Washington","Washington","7",10,"No","D15",0,0
"367","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_CHANTAL_O","Chantal O'Brien",28,"Executive Assistant","Mercer Island, Washington","Washington","10",10,"No","D15",0,0
"368","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_CRISTY_C","Cristy Caserta",30,"Attorney","Davie, Florida","Florida","1",10,"No","No Date",0,0
"369","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_MICHELLE_M","Michelle Money",30,"Hair stylist","Salt Lake City, Utah","Utah","7",10,"No","D15",0,0
"370","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_RAICHHEL_G","Raichel Goodyear",29,"Manscaper","Fullerton, California","California","2",10,"No","D15",0,0
"371","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_REBECCA_X","Rebecca",30,"Esthetician","Mission Viejo, California","California","1",10,"No","No Date",0,0
"372","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_RENEE_H","Renee Halpin",28,"Nanny","Palos Hills, Illinois","Illinois","1",10,"No","No Date",0,0
"373","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_SARAH_L","Sarah Ledtke",25,"Musical Theatre Performer","Saginaw, Michigan","Michigan","1",10,"No","No Date",0,0
"374","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_SARAH_P","Sarah Powell",27,"Real Estate Broker","Denver, Colorado","Colorado","3",10,"No","No Date",0,0
"375","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_SHAWNTEL_N","Shawntel Newton",25,"Funeral Director","Chico, California","California","8",10,"No","D15",0,0
"376","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_STACEY_Q","Stacey Quirpel",26,"Bartender","Quincy, Massachusetts","Massachusetts","4",10,"No","D15",0,0
"377","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_ASHLEY_S","Ashley Spivey",26,"Nanny","Ellerbe, North Carolina","NorthCarolina","5",10,"Yes","No Date",0,0
"378","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_EMILY_M","Emily Maynard",25,"Children's Hospital Event Planner","Morgantown, West Virginia","WestVirginia","winner",10,"No","D15",1,0
"379","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_JACKIE_G","Jackie Gordon",26,"Artist","Newport, Rhode Island","RhodeIsland","6",10,"No","D1",0,0
"380","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_JESSICA_A","Jessica ""J"" Adams",26,"Operations Manager","Seattle, Washington","Washington","1",10,"No","No Date",0,0
"381","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_KELTIE_C","Keltie Colleen",28,"Radio City Rockette","Sherwood Park, Alberta","Alberta","2",10,"No","D15",0,0
"382","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_JILL_R","Jill Ruskowski",28,"Sales director","Frisco, Texas","Texas","1",10,"No","No Date",0,0
"383","Bachelor",15,"Bachelor-15","Brad2","Brad Womack","Austin, Texas","Texas","White",38,"15_ASHLEU_H","Ashley Hebert",26,"Dental Student","Madawaska, Maine","Maine","9",10,"No","D1",0,0
"384","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_AMBER_T","Amber Tierney",28,"Critical care nurse","Waverly, Nebraska","Nebraska","1",10,"No","No Date",0,0
"385","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_BRITTNEY_S","Brittney Schreiner",26,"Medical sales representative","Colorado Springs, Colorado","Colorado","3",10,"No","D12",0,0
"386","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_CASEY_S","Casey Shteamer",26,"Trading clerk","Leawood, Kansas","Kansas","6",10,"No","No Date",0,0
"387","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_ANNA_S","Anna Snowball",25,"Student","Detroit, Michigan","Michigan","1",10,"No","No Date",0,0
"388","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_BLAKELEY_J","Blakeley Jones",33,"VIP cocktail waitress","Rutherfordton, North Carolina","NorthCarolina","6",10,"No","D12",0,0
"389","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_HOLLY_J","Holly Johnson",34,"Pharmaceutical sales representative","Salyersville, Kentucky","Kentucky","1",10,"No","No Date",0,0
"390","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_JACLYN_S","Jaclyn Swartz",27,"Advertising account manager","Newton, Massachusetts","Massachusetts","3",10,"No","D12",0,0
"391","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_AMBER_B","Amber Bacon",23,"Labor and delivery nurse","Port Coquitlam, British Columbia","BritishColumbia","1",10,"No","No Date",0,0
"392","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_JENNA_B","Jenna Burke",27,"Blogger","Loveland, Ohio","Ohio","2",10,"No","D12",0,0
"393","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_JENNIFER_F","Jennifer Fritsch",28,"Accountant","Cache, Oklahoma","Oklahoma","5",10,"No","D12",0,0
"394","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_KACIE_B","Kacie Boguskie",24,"Administrative assistant","Clarksville, Tennessee","Tennessee","8",10,"No","D1",0,0
"395","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_LINDZI_C","Lindzi Cox",27,"Business development manager","Newcastle, Washington","Washington","10",10,"Yes","No Date",0,0
"396","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_LYNDSIE_J","Lyndsie James",29,"Internet entrepreneur","London, England","England","1",10,"No","No Date",0,0
"397","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_COURTNEY_R","Courtney Robertson",28,"Model","Scottsdale, Arizona","Arizona","winner",10,"No","D1",1,0
"398","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_DIANNA_M","Dianna Martinez",30,"Nonprofit director","San Gabriel, California","California","1",10,"No","No Date",0,0
"399","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_ELYSE_M","Elyse Myers",24,"Personal trainer","Chicago, Illinois","Illinois","5",10,"No","No Date",0,0
"400","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_EMILY_O","Emily O'Brien",27,"PhD Student","Chapel Hill, North Carolina","NorthCarolina","7",10,"No","D12",0,0
"401","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_ERIKA_U","Erika Uhlig",23,"Law student","Charlottesville, Virginia","Virginia","3",10,"No","No Date",0,0
"402","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_SHIRA_A","Shira Astrof",35,"Actress","Massapequa Park, New York","NewYork","1",10,"No","No Date",0,0
"403","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_NICKI_S","Nicki Sterling",26,"Dental hygienist","Hurst, Texas","Texas","9",10,"No","D12",0,0
"404","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_JAMIE_O","Jamie Otis",25,"Registered nurse","Dryden, New York","NewYork","6",10,"No","D12",0,0
"405","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_SAMANTHA_L","Samantha Levey",26,"Advertising account manager","Pittsburgh, Pennsylvania","Pennsylvania","4",10,"No","D12",0,0
"406","Bachelor",16,"Bachelor-16","BenF","Ben Flajnik","Sonoma, California","California","White",29,"16_MONICA_S","Monica Spannbauer",33,"Dental consultant","Yuba, California","California","4",10,"No","D12",0,0
